article_url,title,doi,publication_date,author,abstract,archive_url,import_date
https://firstmonday.org/ojs/index.php/fm/article/view/1047,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/156,2025-01-21 13:40:30
https://firstmonday.org/ojs/index.php/fm/article/view/1044,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/156,2025-01-21 13:40:30
https://firstmonday.org/ojs/index.php/fm/article/view/1041,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/156,2025-01-21 13:40:30
https://firstmonday.org/ojs/index.php/fm/article/view/1046,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/156,2025-01-21 13:40:30
https://firstmonday.org/ojs/index.php/fm/article/view/1052,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1051,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1050,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1049,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1053,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1056,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1055,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1054,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/157,2025-01-21 13:40:34
https://firstmonday.org/ojs/index.php/fm/article/view/1059,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/158,2025-01-21 13:40:37
https://firstmonday.org/ojs/index.php/fm/article/view/1058,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/158,2025-01-21 13:40:37
https://firstmonday.org/ojs/index.php/fm/article/view/1062,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/158,2025-01-21 13:40:37
https://firstmonday.org/ojs/index.php/fm/article/view/1057,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/158,2025-01-21 13:40:37
https://firstmonday.org/ojs/index.php/fm/article/view/1061,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/158,2025-01-21 13:40:37
https://firstmonday.org/ojs/index.php/fm/article/view/1060,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/158,2025-01-21 13:40:37
https://firstmonday.org/ojs/index.php/fm/article/view/1067,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/159,2025-01-21 13:40:40
https://firstmonday.org/ojs/index.php/fm/article/view/1066,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/159,2025-01-21 13:40:40
https://firstmonday.org/ojs/index.php/fm/article/view/1065,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/159,2025-01-21 13:40:40
https://firstmonday.org/ojs/index.php/fm/article/view/1064,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/159,2025-01-21 13:40:40
https://firstmonday.org/ojs/index.php/fm/article/view/1063,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/159,2025-01-21 13:40:40
https://firstmonday.org/ojs/index.php/fm/article/view/1071,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/160,2025-01-21 13:40:43
https://firstmonday.org/ojs/index.php/fm/article/view/1069,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/160,2025-01-21 13:40:43
https://firstmonday.org/ojs/index.php/fm/article/view/1068,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/160,2025-01-21 13:40:43
https://firstmonday.org/ojs/index.php/fm/article/view/1070,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/160,2025-01-21 13:40:43
https://firstmonday.org/ojs/index.php/fm/article/view/1074,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1075,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1076,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1077,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1079,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1078,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1072,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1073,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/161,2025-01-21 13:40:47
https://firstmonday.org/ojs/index.php/fm/article/view/1085,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1080,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1081,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1082,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1084,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1086,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1083,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/162,2025-01-21 13:40:50
https://firstmonday.org/ojs/index.php/fm/article/view/1095,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1094,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1096,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1100,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1099,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1098,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1097,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/164,2025-01-21 13:40:53
https://firstmonday.org/ojs/index.php/fm/article/view/1101,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1102,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1105,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1106,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1108,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1104,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1107,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1103,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/165,2025-01-21 13:40:56
https://firstmonday.org/ojs/index.php/fm/article/view/1115,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1114,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1113,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1109,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1116,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1110,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1111,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1112,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/166,2025-01-21 13:41:00
https://firstmonday.org/ojs/index.php/fm/article/view/1117,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/167,2025-01-21 13:41:05
https://firstmonday.org/ojs/index.php/fm/article/view/1118,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/167,2025-01-21 13:41:05
https://firstmonday.org/ojs/index.php/fm/article/view/1120,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/167,2025-01-21 13:41:05
https://firstmonday.org/ojs/index.php/fm/article/view/1121,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/167,2025-01-21 13:41:05
https://firstmonday.org/ojs/index.php/fm/article/view/1119,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/167,2025-01-21 13:41:05
https://firstmonday.org/ojs/index.php/fm/article/view/1122,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/167,2025-01-21 13:41:05
https://firstmonday.org/ojs/index.php/fm/article/view/1127,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/168,2025-01-21 13:41:10
https://firstmonday.org/ojs/index.php/fm/article/view/1123,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/168,2025-01-21 13:41:10
https://firstmonday.org/ojs/index.php/fm/article/view/1124,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/168,2025-01-21 13:41:10
https://firstmonday.org/ojs/index.php/fm/article/view/1126,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/168,2025-01-21 13:41:10
https://firstmonday.org/ojs/index.php/fm/article/view/1125,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/168,2025-01-21 13:41:10
https://firstmonday.org/ojs/index.php/fm/article/view/1136,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/170,2025-01-21 13:41:14
https://firstmonday.org/ojs/index.php/fm/article/view/1138,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/170,2025-01-21 13:41:14
https://firstmonday.org/ojs/index.php/fm/article/view/1137,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/170,2025-01-21 13:41:14
https://firstmonday.org/ojs/index.php/fm/article/view/1135,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/170,2025-01-21 13:41:14
https://firstmonday.org/ojs/index.php/fm/article/view/1133,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/170,2025-01-21 13:41:14
https://firstmonday.org/ojs/index.php/fm/article/view/1132,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/170,2025-01-21 13:41:14
https://firstmonday.org/ojs/index.php/fm/article/view/1140,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1141,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1142,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1143,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1144,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1139,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1145,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1148,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1146,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1147,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1149,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1150,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/171,2025-01-21 13:41:17
https://firstmonday.org/ojs/index.php/fm/article/view/1156,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1157,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1151,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1152,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1153,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1154,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1155,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/172,2025-01-21 13:41:21
https://firstmonday.org/ojs/index.php/fm/article/view/1159,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/173,2025-01-21 13:41:24
https://firstmonday.org/ojs/index.php/fm/article/view/1158,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/173,2025-01-21 13:41:24
https://firstmonday.org/ojs/index.php/fm/article/view/1161,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/173,2025-01-21 13:41:24
https://firstmonday.org/ojs/index.php/fm/article/view/1160,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/173,2025-01-21 13:41:24
https://firstmonday.org/ojs/index.php/fm/article/view/1162,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/173,2025-01-21 13:41:24
https://firstmonday.org/ojs/index.php/fm/article/view/1166,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1168,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1167,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1169,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1163,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1164,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1165,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/174,2025-01-21 13:41:27
https://firstmonday.org/ojs/index.php/fm/article/view/1172,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1174,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1171,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1170,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1173,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1176,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1175,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/175,2025-01-21 13:41:31
https://firstmonday.org/ojs/index.php/fm/article/view/1179,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1183,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1178,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1177,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1182,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1180,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1181,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/176,2025-01-21 13:41:34
https://firstmonday.org/ojs/index.php/fm/article/view/1186,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1187,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1188,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1189,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1190,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1191,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1184,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1185,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/177,2025-01-21 13:41:38
https://firstmonday.org/ojs/index.php/fm/article/view/1198,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1192,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1193,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1199,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1195,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1196,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1197,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1194,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/178,2025-01-21 13:41:41
https://firstmonday.org/ojs/index.php/fm/article/view/1202,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/179,2025-01-21 13:41:44
https://firstmonday.org/ojs/index.php/fm/article/view/1201,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/179,2025-01-21 13:41:44
https://firstmonday.org/ojs/index.php/fm/article/view/1204,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/179,2025-01-21 13:41:44
https://firstmonday.org/ojs/index.php/fm/article/view/1200,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/179,2025-01-21 13:41:44
https://firstmonday.org/ojs/index.php/fm/article/view/1205,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/179,2025-01-21 13:41:44
https://firstmonday.org/ojs/index.php/fm/article/view/1203,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/179,2025-01-21 13:41:44
https://firstmonday.org/ojs/index.php/fm/article/view/1208,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/180,2025-01-21 13:41:47
https://firstmonday.org/ojs/index.php/fm/article/view/1209,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/180,2025-01-21 13:41:47
https://firstmonday.org/ojs/index.php/fm/article/view/1207,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/180,2025-01-21 13:41:47
https://firstmonday.org/ojs/index.php/fm/article/view/1206,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/180,2025-01-21 13:41:47
https://firstmonday.org/ojs/index.php/fm/article/view/1210,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/181,2025-01-21 13:41:50
https://firstmonday.org/ojs/index.php/fm/article/view/1211,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/181,2025-01-21 13:41:50
https://firstmonday.org/ojs/index.php/fm/article/view/1212,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/181,2025-01-21 13:41:50
https://firstmonday.org/ojs/index.php/fm/article/view/1213,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/181,2025-01-21 13:41:50
https://firstmonday.org/ojs/index.php/fm/article/view/1214,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/181,2025-01-21 13:41:50
https://firstmonday.org/ojs/index.php/fm/article/view/1215,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/181,2025-01-21 13:41:50
https://firstmonday.org/ojs/index.php/fm/article/view/1220,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1222,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1217,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1218,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1219,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1221,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1225,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1224,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1223,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1216,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/182,2025-01-21 13:41:54
https://firstmonday.org/ojs/index.php/fm/article/view/1241,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1240,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1239,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1238,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1237,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
